budget,genres,id,keywords,original_language,original_title,popularity,production_countries,release_date,revenue,runtime,spoken_languages,status,title,vote_average,vote_count,movie_id,cast,crew,Profit
1000000,['Western'],272724,[],en,Doc Holliday's Revenge,0.4594,['United States of America'],2014-06-01,0,84.0,[],Released,Doc Holliday's Revenge,3.2,3,272724,"['Tom Berenger', 'Ashley Hayes', 'Eric Roberts']",['David DeCoteau'],-1000000
0,"['Thriller', 'Horror']",84178,"['friends', 'remote island', 'woman director']",en,Black Rock,7.207051,['United States of America'],2012-01-21,0,83.0,['English'],Released,Black Rock,4.9,78,84178,"['Kate Bosworth', 'Lake Bell', 'Jay Paulson']",['Katie Aselton'],0
0,"['Horror', 'Thriller', 'Mystery']",101179,[],en,Truth or Dare,6.679954,['United Kingdom'],2012-08-05,0,95.0,['English'],Released,Truth or Dare,5.7,117,101179,"['Liam Boyle', 'Jack Gordon', 'Florence Hall']",['Robert Heath'],0
0,"['Drama', 'Thriller']",52462,['independent film'],en,The Pet,1.284741,[],2006-05-17,0,94.0,['Deutsch'],Released,The Pet,5.3,3,52462,"['Pierre Dulat', 'Andrea Edmondson', 'Summer Nguyen']",['D. Stevens'],0
1000000,"['Science Fiction', 'Drama', 'Music']",269057,"['small town', 'rock star', 'musical', 'idol', 'teenager', '1960s', 'chemical leak', 'mutations']",en,Bang Bang Baby,0.973323,['Canada'],2014-09-08,0,90.0,['English'],Released,Bang Bang Baby,6.6,8,269057,"['Jane Levy', 'Peter Stormare', 'Justin Chatwin']",['Jeffrey St. Jules'],-1000000
1,['Horror'],287524,"['phobia', 'doctor', 'fear']",en,Fear Clinic,1.859965,['United States of America'],2014-10-31,0,95.0,['English'],Released,Fear Clinic,4.0,42,287524,"['Thomas Dekker', 'Robert Englund', 'Cleopatra Coleman']",['Robert Hall'],-1
0,"['Comedy', 'Action', 'Science Fiction', 'Thriller']",206213,"['mutant', 'post-apocalyptic', 'zombie']",en,Zombie Hunter,3.418372,['United States of America'],2013-07-25,0,93.0,['English'],Released,Zombie Hunter,3.5,34,206213,"['Martin Copping', 'Danny Trejo', 'Clare Niederpruem']",['Kevin King'],0
0,['Drama'],248402,[],en,A Fine Step,0.65434,[],2014-04-16,0,90.0,['English'],Released,A Fine Step,4.1,7,248402,"['Luke Perry', 'Anna Claire Sneed', 'Leonor Varela']",['Jonathan Meyers'],0
950000,"['Drama', 'Romance', 'Science Fiction']",29146,"['experiment', 'mouse', 'intelligence test', 'genius']",en,Charly,0.178689,['United States of America'],1968-09-23,814666,103.0,['English'],Released,Charly,6.6,28,29146,"['Cliff Robertson', 'Claire Bloom', 'Lilia Skala']",['Ralph Nelson'],-135334
950000,"['Horror', 'Thriller']",207769,"['lsd', 'government', 'conspiracy', 'tension', 'video camera', 'drug use', 'writer', 'desert', 'radio broadcast', 'mind bender', 'number stations', 'lovecraftian', 'mk ultra', 'experimental drug']",en,Banshee Chapter,7.310879,"['United States of America', 'Germany']",2013-08-26,0,87.0,['English'],Released,Banshee Chapter,5.7,92,207769,"['Ted Levine', 'Katia Winter', 'Michael McMillian']",['Blair Erickson'],-950000
950000,"['Drama', 'Mystery', 'Thriller']",271185,"['college', 'blog', 'dark secrets']",en,Ask Me Anything,8.976128,['United States of America'],2014-04-19,0,100.0,['English'],Released,Ask Me Anything,5.5,155,271185,"['Britt Robertson', 'Christian Slater', 'Justin Long']",['Allison Burnett'],-950000
0,"['Comedy', 'Romance']",29731,[],en,And Then Came Love,0.280829,[],2007-01-01,0,90.0,['English'],Released,And Then Came Love,5.0,1,29731,"['Kevin Daniels', 'Michael Boatman', 'Jeremy Gumbs']",['Richard Schenkman'],0
913000,['Documentary'],292539,[],de,Food Chains,0.795698,[],2014-04-26,0,83.0,['English'],Released,Food Chains,7.4,8,292539,[],['Sanjay Rawal'],-913000
910000,"['Crime', 'Drama']",654,"['murder', 'suspense', 'union', 'dock', 'longshoreman', 'pigeon']",en,On the Waterfront,16.015599,['United States of America'],1954-06-22,9600000,108.0,['English'],Released,On the Waterfront,8.0,357,654,"['Marlon Brando', 'Karl Malden', 'Lee J. Cobb']",['Elia Kazan'],8690000
930000,['Comedy'],91070,"['baby', 'roommate', 'friendship', 'single', 'los angeles', 'dating', 'pregnancy', 'woman director']",en,L!fe Happens,5.974156,"['Canada', 'United States of America']",2011-06-18,30905,100.0,['English'],Released,L!fe Happens,5.3,66,91070,"['Krysten Ritter', 'Kate Bosworth', 'Rachel Bilson']",['Kat Coiro'],-899095
852510,['Drama'],2009,"['rape', 'hotel room', 'totalitarian regime', 'cohabitant', 'female friendship', 'dormitory', 'best friend', 'contraception', 'romanian new wave']",ro,"4 luni, 3 săptămîni și 2 zile",9.270133,"['Belgium', 'Romania']",2007-08-24,1185783,113.0,['Română'],Released,"4 Months, 3 Weeks and 2 Days",7.3,156,2009,"['Anamaria Marinca', 'Laura Vasiliu', 'Vlad Ivanov']",['Cristian Mungiu'],333273
0,['Horror'],323270,['anthology'],en,The Horror Network Vol. 1,0.392658,[],2015-10-27,0,0.0,[],Released,The Horror Network Vol. 1,5.0,2,323270,"['Nick Frangione', 'Artem Mishin', 'Jan Cornet']",['Joseph Graham'],0
950000,"['Drama', 'Thriller']",2652,"['suicide', 'rape', 'age difference', 'photographer', 'ice', 'shower', 'menace', 'lie', 'pedophilia', 'manipulation', 'bedroom', 'sadism', 'electric shock', 'coffee shop', 'castration', 'insanity', 'vigilante', 'sociopath', 'deception', 'neighbor', 'teenage girl', 'crying', 'torture', 'sadist', 'pedophile', 'cruelty', 'older man younger woman relationship', 'one day', 'justice', 'drinking', 'rooftop', 'held captive', 'mental illness', 'threat', 'sexual torture', 'screaming', 'electrical torture', 'childhood sexual abuse', 'photo studio', 'verbal abuse']",en,Hard Candy,25.918007,['United States of America'],2005-01-14,7022209,103.0,['English'],Released,Hard Candy,6.8,701,2652,"['Patrick Wilson', 'Ellen Page', 'Sandra Oh']",['David Slade'],6072209
900000,"['Drama', 'Thriller']",9813,"['depression', 'christmas party', 'deaf-mute', 'daughter', 'high school sports', 'blood splatter', 'independent film', 'mother daughter relationship', 'incest', 'woman director']",en,The Quiet,4.0971,['United States of America'],2005-09-12,381420,96.0,['English'],Released,The Quiet,6.1,73,9813,"['Elisha Cuthbert', 'Camilla Belle', 'Edie Falco']",['Jamie Babbit'],-518580
0,['Drama'],60421,"['sexual identity', 'lesbian relationship', 'homosexuality', 'woman director']",fa,Circumstance,2.34239,"['France', 'Iran', 'United States of America']",2011-08-26,0,107.0,"['English', 'Français', 'فارسی']",Released,Circumstance,7.4,23,60421,"['Nikohl Boosheri', 'Sarah Kazemy', 'Reza Sixo Safai']",['Maryam Keshavarz'],0
0,['Drama'],157354,"['police brutality', 'based on true story', 'racism', 'docudrama', 'day in a life']",en,Fruitvale Station,20.967146,['United States of America'],2013-07-25,17385830,85.0,['English'],Released,Fruitvale Station,7.3,390,157354,"['Michael B. Jordan', 'Octavia Spencer', 'Melonie Diaz']",['Ryan Coogler'],17385830
0,"['Comedy', 'Fantasy', 'Thriller']",127867,"['fantasy', 'based on comic book', 'money', 'magical object', 'woman director']",en,The Brass Teapot,10.639774,['United States of America'],2012-09-08,0,100.0,['English'],Released,The Brass Teapot,5.8,160,127867,"['Juno Temple', 'Michael Angarano', 'Alexis Bledel']",['Ramaa Mosley'],0
858000,"['Animation', 'Drama', 'Family']",3170,"['forest', 'coming of age', 'best friend', 'loss of loved one']",en,Bambi,47.651878,['United States of America'],1942-08-14,267447150,70.0,['English'],Released,Bambi,6.8,1405,3170,"['Donnie Dunagan', 'Peter Behn', 'Stan Alexander']",['David Hand'],266589150
0,['Comedy'],14014,"['transporter', 'sport', 'independent film']",en,The Hammer,0.957022,['United States of America'],2007-04-01,0,88.0,['English'],Released,The Hammer,6.5,15,14014,"['Adam Carolla', 'Oswaldo Castillo', 'Harold House Moore']",['Charles Herman-Wurmfeld'],0
850000,"['Drama', 'Comedy', 'Romance']",15708,"['gay', 'coming out', 'religion', 'mormon']",en,Latter Days,5.424916,['United States of America'],2003-07-10,819939,107.0,['English'],Released,Latter Days,6.7,56,15708,"['Steve Sandvoss', 'Wes Ramsey', 'Jacqueline Bisset']",['C. Jay Cox'],-30061
0,['Drama'],146882,"['france', 'caribbean islands', 'caribbean', 'woman director']",fr,Le bonheur d'Elza,0.007254,"['Guadaloupe', 'France']",2011-04-11,0,78.0,['Français'],Released,Elza,0.0,0,146882,"['Stana Roumillac', 'Vincent Byrd Le Sage', 'Christophe Cherki']",['Mariette Monpierre'],0
1000000,['Drama'],215918,"['drug addiction', 'father daughter relationship', 'semi autobiographical']",en,1982,0.175885,['United States of America'],2013-12-31,0,90.0,['English'],Released,1982,5.0,1,215918,"['Bokeem Woodbine', 'Sharon Leal', 'Wayne Brady']",['Tommy Oliver'],-1000000
850000,['Comedy'],84200,"['crude humor', 'best friend', 'phone sex', 'innuendo', 'dirty joke']",en,"For a Good Time, Call...",14.238376,['United States of America'],2012-08-31,1243961,85.0,['English'],Released,"For a Good Time, Call...",5.8,110,84200,"['Ari Graynor', 'Lauren Miller', 'Mark Webber']",['Jamie Travis'],393961
0,"['Comedy', 'Drama', 'Romance']",84184,"['relationship problems', 'male female relationship', 'divorce', 'best friends in love']",en,Celeste & Jesse Forever,9.436431,['United States of America'],2012-08-03,3094813,91.0,['English'],Released,Celeste & Jesse Forever,6.4,163,84184,"['Rashida Jones', 'Andy Samberg', 'Elijah Wood']",['Lee Toland Krieger'],3094813
0,"['Comedy', 'Drama', 'Family', 'Science Fiction']",45767,"['time travel', 'time machine', 'christian film']",en,Time Changer,0.339757,['United States of America'],2002-10-25,0,95.0,['English'],Released,Time Changer,5.2,9,45767,"['D. David Morin', 'Gavin MacLeod', 'Hal Linden']",['Rich Christiano'],0
0,"['Crime', 'Drama', 'Thriller']",14823,['suspense'],en,London to Brighton,3.060685,['United Kingdom'],2006-12-01,0,85.0,['English'],Released,London to Brighton,6.5,34,14823,"['Georgia Groome', 'Johnny Harris', 'Sam Spruell']",['Paul Andrew Williams'],0
0,"['Action', 'Comedy', 'Science Fiction']",367551,[],en,American Hero,5.023091,['United States of America'],2015-12-11,0,86.0,['English'],Released,American Hero,5.0,62,367551,"['Stephen Dorff', 'Eddie Griffin', 'Bill Billions']",['Nick Love'],0
0,"['Thriller', 'Mystery']",343409,['woman director'],en,Windsor Drive,0.504251,['United States of America'],2015-06-26,0,90.0,['English'],Released,Windsor Drive,2.0,1,343409,"['Samaire Armstrong', 'Anna Gurji', 'Matt Cohen']","[""Natalie Bible'""]",0
800000,['Drama'],60243,"['emigration', 'class', 'money', 'maid', 'divorce', 'iran', 'caregiver', ""alzheimer's disease"", 'marital separation', 'iranian']",fa,جدایی نادر از سیمین,12.049373,"['Iran', 'France']",2011-03-15,0,123.0,['فارسی'],Released,A Separation,7.7,469,60243,"['Leila Hatami', 'Kimia Hosseini', 'Merila Zarei']",['Asghar Farhadi'],-800000
0,"['Comedy', 'Drama', 'Thriller']",57294,"['kidnapping', 'stand-up comedy', 'dark comedy', 'night club', 'landlord', 'alcoholic', 'stand-up comedian', 'dark humor', 'swearing']",en,Crying with Laughter,0.108135,['United Kingdom'],2009-06-01,0,93.0,['English'],Rumored,Crying with Laughter,7.0,1,57294,"['Stephen McCole', 'Malcolm Shields', 'Andrew Neil']",['Justin Molotnikov'],0
0,"['Comedy', 'Drama']",11446,"['parents kids relationship', 'sister sister relationship', 'mockery', 'ugliness', 'independent film', 'little girl', 'school life']",en,Welcome to the Dollhouse,5.870319,['United States of America'],1995-05-24,0,88.0,['English'],Released,Welcome to the Dollhouse,6.9,103,11446,"['Heather Matarazzo', 'Victoria Davis', 'Christina Brucato']",['Todd Solondz'],0
800000,"['Drama', 'Romance']",47889,['independent film'],en,Ruby in Paradise,0.59424,['United States of America'],1993-10-08,1001437,114.0,['English'],Released,Ruby in Paradise,5.6,10,47889,"['Ashley Judd', 'Todd Field', 'Bentley Mitchum']",['Victor Nunez'],201437
800000,"['Drama', 'Romance']",25461,['independent film'],en,Raising Victor Vargas,3.643662,['United States of America'],2002-05-16,2816116,88.0,"['English', 'Español']",Released,Raising Victor Vargas,7.8,13,25461,"['Victor Rasuk', 'Judy Marte', 'Melonie Diaz']",['Peter Sollett'],2016116
0,"['Drama', 'Thriller', 'Romance']",905,"['london england', 'casino', 'irony', 'forbidden love', 'loss of husband', 'reward', 'silent film']",de,Die Büchse der Pandora,1.824184,['Germany'],1929-01-30,0,109.0,['Deutsch'],Released,Pandora's Box,7.6,45,905,"['Louise Brooks', 'Fritz Kortner', 'Francis Lederer']",['G.W. Pabst'],0
0,[],279759,[],en,Harrison Montgomery,0.006943,[],2008-01-01,0,0.0,[],Released,Harrison Montgomery,0.0,0,279759,[],[],0
0,"['Drama', 'Foreign']",78705,[],en,Cama adentro,0.038706,['Argentina'],2004-09-21,0,83.0,['Español'],Released,Live-In Maid,7.8,3,78705,"['Norma Aleandro', 'Norma Argentina ', 'Marcos Mundstock']",['Jorge Gaggero'],0
0,"['Action', 'Drama', 'Mystery', 'Thriller']",25212,"['diner', 'judgment call']",en,Deterrence,2.171288,['United States of America'],2000-03-10,0,101.0,['English'],Released,Deterrence,6.1,7,25212,"['Kevin Pollak', 'Timothy Hutton', 'Sheryl Lee Ralph']",['Rod Lurie'],0
800000,['Drama'],26899,"['chicken', 'bullying', 'rape of a male', 'misfit', 'homosexuality', 'independent film', 'coming of age', 'gay sex']",en,The Mudge Boy,5.292536,['United States of America'],2003-01-17,62852,94.0,['English'],Released,The Mudge Boy,7.3,23,26899,"['Emile Hirsch', 'Tom Guiry', 'Richard Jenkins']",['Michael Burke'],-737148
0,['Drama'],146269,['woman director'],en,The Young Unknowns,0.004922,[],2000-03-12,0,87.0,['English'],Released,The Young Unknowns,0.0,0,146269,"['Devon Gummersall', 'Arly Jover', 'Eion Bailey']",['Catherine Jelski'],0
0,['Comedy'],292483,"['sex', 'thanksgiving', 'friendship', 'high school', 'love', 'coming of age', 'wild party']",en,Not Cool,1.186971,['United States of America'],2014-09-23,0,90.0,['English'],Released,Not Cool,3.7,25,292483,"['Shane Dawson', 'Cherami Leigh', 'Drew Monson']",['Shane Dawson'],0
800000,"['Horror', 'Comedy']",14451,"['norway', 'undead', 'zombie', 'wintry']",no,Død snø,11.205726,['Norway'],2009-01-09,1984662,91.0,['Norsk'],Released,Dead Snow,6.1,311,14451,"['Charlotte Frogner', 'Stig Frode Henriksen', 'Vegar Hoel']",['Tommy Wirkola'],1184662
780000,"['Action', 'Adventure', 'Drama', 'History', 'War']",10105,"['winter', 'belgium', 'world war ii', 'nazis', 'bravery', 'ardennen', 'slaughter', 'nazi germany', 'soldier']",en,Saints and Soldiers,6.003418,['United States of America'],2003-09-11,0,90.0,"['English', 'Deutsch']",Released,Saints and Soldiers,6.6,98,10105,"['Larry Bagby', 'Alexander Polinsky', 'Kirby Heyborne']",['Ryan Little'],-780000
0,"['Horror', 'Science Fiction']",211557,[],en,Vessel,0.322553,['United States of America'],2012-10-28,0,14.0,['English'],Released,Vessel,5.9,8,211557,"['Brandon Bales', 'Brandy Maasch', 'Julie Mintz']",['Clark Baker'],0
777000,"['Comedy', 'Drama']",838,"['farewell', 'rock and roll', 'robbery', 'love at first sight', 'car race', 'radio station', 'car breakdown', 'vandalism', 'radio', 'radio presenter', 'airplane', 'car', 'child']",en,American Graffiti,19.326115,['United States of America'],1973-08-01,140000000,110.0,['English'],Released,American Graffiti,6.9,324,838,"['Richard Dreyfuss', 'Ron Howard', 'Paul Le Mat']",['George Lucas'],139223000
0,['Documentary'],40862,[],en,Iraq for Sale: The War Profiteers,1.517771,[],2006-01-01,0,75.0,['English'],Released,Iraq for Sale: The War Profiteers,8.0,6,40862,['Shereef Akeel'],['Robert Greenwald'],0
0,"['Animation', 'Comedy']",13158,"['africa', 'blood splatter', 'surrealism', 'blood', 'robot', 'adult animation']",en,Aqua Teen Hunger Force Colon Movie Film for Theaters,1.453146,['United States of America'],2007-04-13,0,86.0,['English'],Released,Aqua Teen Hunger Force Colon Movie Film for Theaters,6.5,35,13158,"['Dana Snyder', 'Carey Means', 'Dave Willis']",['Dave Willis'],0
750000,"['Comedy', 'Romance', 'Science Fiction', 'Drama']",84332,['time travel'],en,Safety Not Guaranteed,25.186002,['United States of America'],2012-06-08,4007792,85.0,['English'],Released,Safety Not Guaranteed,6.8,556,84332,"['Aubrey Plaza', 'Mark Duplass', 'Jake Johnson']",['Colin Trevorrow'],3257792
0,"['Comedy', 'Documentary']",74510,['stand-up comedy'],en,Kevin Hart: Laugh at My Pain,5.498834,['United States of America'],2011-09-09,0,89.0,['English'],Released,Kevin Hart: Laugh at My Pain,7.7,43,74510,"['Kevin Hart', ""Na'im Lynn""]",['Tim Story'],0
500000,"['Horror', 'Thriller', 'Crime']",74725,"['hotel', 'wife husband relationship', 'hitman', 'infection', 'forest', 'cult', 'priest', 'murderer', 'brutality', 'bonfire', 'ceremony', 'ex soldier', 'ritual sacrifice', 'contract killer', 'video tape', 'folk horror', 'mumblegore']",en,Kill List,12.203041,['United Kingdom'],2011-09-02,171760,95.0,"['svenska', 'English']",Released,Kill List,6.0,210,74725,"['Neil Maskell', 'MyAnna Buring', 'Harry Simpson']",['Ben Wheatley'],-328240
750000,"['Horror', 'Thriller']",58428,"['anti terror', 'terror', 'beer', 'supernatural', 'towel', 'inn', 'phone', 'whispering', 'casa encantada', 'mumblegore']",en,The Innkeepers,14.386807,['United States of America'],2011-12-01,78396,102.0,['English'],Released,The Innkeepers,5.4,219,58428,"['Sara Paxton', 'Pat Healy', 'Kelly McGillis']",['Ti West'],-671604
750000,['Drama'],8416,"['paris', 'italy', 'assassin', 'fascism', 'benito mussolini']",it,Il conformista,8.429295,"['Italy', 'Germany', 'France']",1970-10-21,0,107.0,"['English', 'Français', 'Italiano', 'Latin', '普通话']",Released,The Conformist,7.6,127,8416,"['Jean-Louis Trintignant', 'Stefania Sandrelli', 'Gastone Moschin']",['Bernardo Bertolucci'],-750000
500000,"['Drama', 'Thriller']",36584,"['assassination', 'paranoia', 'suspense', 'conspiracy']",en,Interview with the Assassin,0.471264,[],2002-05-09,0,88.0,[],Released,Interview with the Assassin,5.6,5,36584,"['Dylan Haggerty', 'Renee Faia', 'Dennis Lau']",['Neil Burger'],-500000
0,"['Horror', 'Drama', 'Thriller', 'Crime']",13429,[],en,Donkey Punch,3.283886,['United Kingdom'],2008-07-18,0,99.0,['English'],Released,Donkey Punch,4.5,52,13429,"['Nichola Burley', 'Sian Breckin', 'Jaime Winstone']",['Olly Blackburn'],0
750000,"['Horror', 'Mystery', 'Thriller']",9022,"['suicide attempt', 'gun', 'texas', 'mass murder', 'farm worker', 'planned murder', 'beauty', 'dying and death', 'fraud', 'plan', 'surprise', 'farm', 'victim of murder', 'conspiracy of murder', 'high school', 'murder', 'youth', 'beautiful girl', 'female corpse']",en,All the Boys Love Mandy Lane,12.284939,['United States of America'],2008-02-15,0,90.0,['English'],Released,All the Boys Love Mandy Lane,5.7,209,9022,"['Amber Heard', 'Anson Mount', 'Michael Welch']",['Jonathan Levine'],-750000
